,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,Country,Blend,Domestic
1024,Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25,Unknown,Liberia,1,0
1025,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75,Unknown,Hawaii,1,0
1026,Manoa,Piura,1007,2012,72.0,U.S.A.,3.0,Unknown,Peru,0,0
1027,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25,Unknown,Hawaii,1,0
1028,Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,Unknown,Nicaragua,0,0
1029,Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,Unknown,Peru,0,0
1030,Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela,0,0
1031,Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,Unknown,Colombia,0,0
1032,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,Unknown,Dominican Republic,0,0
1033,Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana,0,0
1034,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,Unknown,Ecuador,0,0
1035,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam,1,0
1036,Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo,  Trinitario",Dominican Republic,1,0
1037,Map Chocolate,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero,Peru,1,0
1038,Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador,0,0
1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,1,0
1040,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,1,0
1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,Peru,1,0
1042,Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75,Unknown,Colombia,0,0
1043,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0,Unknown,Tanzania,1,0
1044,Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5,Unknown,Honduras,0,0
1045,Marana,Piura,1872,2016,70.0,Peru,3.0,Unknown,Peru,0,1
1046,Marana,Cusco,1884,2016,70.0,Peru,2.75,Unknown,Peru,0,1
1047,Marana,San Martin,1884,2016,70.0,Peru,3.0,Unknown,Peru,0,1
1048,Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,Unknown,Unknown,0,0
1049,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,1,1
1050,Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,0,1
1051,Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,1,1
1052,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,1,1
1053,Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,0,1
1054,Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,0,1
1055,Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,1,1
1056,Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,0,1
1057,Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,0,1
1058,Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,0,1
1059,Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0,Unknown,Costa Rica,1,0
1060,Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0,Unknown,Ivory Coast,0,0
1061,Mars,Nigeria,544,2010,65.0,U.S.A.,3.25,Unknown,Nigeria,0,0
1062,Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,Ghana,1,0
1063,Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25,Unknown,Dominican Republic,0,0
1064,Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5,Unknown,Dominican Republic,0,0
1065,Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,Unknown,Bolivia,0,0
1066,Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,Unknown,Haiti,0,0
1067,Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,Unknown,Colombia,0,0
1068,Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0,Unknown,Guatemala,0,0
1069,Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25,Unknown,Tanzania,0,0
1070,Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,"Peru,  Belize",1,0
1071,Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,"Peru,  Madagascar,  Dominican Republic",1,0
1072,Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,nan,0,0
1073,Mast Brothers,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela,0,0
1074,Mast Brothers,Brooklyn Blend,672,2011,72.0,U.S.A.,3.5,Unknown,Unknown,1,0
1075,Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela,1,0
1076,Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela,1,0
1077,Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela,1,0
1078,Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,Belize,0,0
1079,Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75,Unknown,Papua New Guinea,0,0
1080,Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0,Unknown,Peru,0,0
1081,Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
1082,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75,Unknown,Dominican Republic,1,0
1083,Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,Venezuela,0,0
1084,Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0,Unknown,Venezuela,0,0
1085,Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25,Unknown,Dominican Republic,1,0
1086,Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,Vanuatu,1,0
1087,Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,Madagascar,1,0
1088,Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,1,0
1089,Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,"Papua New Guinea,,  Vanuatu,  Mad",1,0
1090,Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,Belize,0,0
1091,Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25,Unknown,Dominican Republic,0,0
1092,Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,Peru,0,0
1093,Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,Peru,1,0
1094,Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0,Unknown,Dominican Republic,0,0
1095,Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5,Unknown,Bolivia,0,0
1096,Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75,Unknown,Venezuela,0,0
1097,Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,Belize,0,0
1098,Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0,Unknown,Nicaragua,1,0
1099,Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0,0
1100,Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar,0,1
1101,Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,0,1
1102,Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,Unknown,El Salvador,0,0
1103,Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,Unknown,El Salvador,0,0
1104,Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,Unknown,Honduras,0,1
1105,Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,Unknown,Honduras,0,1
1106,Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,Unknown,Nicaragua,1,0
1107,Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,Unknown,Nicaragua,1,0
1108,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,Unknown,Brazil,1,0
1109,Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar,0,0
1110,Metropolitan,South America,1688,2015,70.0,Holland,3.5,Trinitario,South America,0,0
1111,Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,Unknown,Mexico,1,0
1112,Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela,1,0
1113,Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,Sao Tome,0,0
1114,Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,Unknown,Unknown,0,0
1115,Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,Unknown,Unknown,0,0
1116,Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,Sao Tome,0,0
1117,Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,Unknown,Dominican Republic,0,0
1118,Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar,0,0
1119,Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,Unknown,Papua New Guinea,0,0
1120,Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,Unknown,Unknown,0,0
1121,Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize,0,0
1122,Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,0,0
1123,Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,Unknown,Dominican Republic,0,0
1124,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,Unknown,Venezuela,1,0
1125,Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,Unknown,Tanzania,0,0
1126,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,1,0
1127,Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,Unknown,Dominican Republic,0,0
1128,Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize,0,0
1129,Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,Unknown,Unknown,1,0
1130,Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,0,0
1131,Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,Indonesia,1,0
1132,Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero,Ecuador,0,0
1133,Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,Unknown,Ecuador,0,0
1134,Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,Unknown,Ecuador,0,0
1135,Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,Unknown,Ecuador,0,0
1136,Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo,  Trinitario",Haiti,1,0
1137,Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,Unknown,Brazil,1,1
1138,Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero,Brazil,1,1
1139,Mita,Tumaco,955,2012,65.0,Colombia,2.5,Unknown,Colombia,0,1
1140,Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,Belize,1,0
1141,Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,Belize,0,0
1142,Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,Belize,1,0
1143,Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,Unknown,Dominican Republic,0,0
1144,Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,Unknown,Indonesia,0,0
1145,Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,Unknown,Peru,0,0
1146,Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,0,1
1147,Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,0,1
1148,Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,Unknown,Nicaragua,0,1
1149,Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,Unknown,Dominican Republic,0,0
1150,Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,Unknown,Papua New Guinea,0,0
1151,Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,Unknown,Ecuador,0,1
1152,Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,Unknown,Ecuador,0,1
1153,Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,Unknown,Ecuador,0,1
1154,Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,0,0
1155,Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,U.S.A.,3.5,Unknown,Nicaragua,0,0
1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,U.S.A.,2.75,Unknown,Tanzania,1,0
1157,Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,U.S.A.,2.75,Unknown,Dominican Republic,1,0
1158,Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,U.S.A.,2.75,Unknown,Madagascar,1,0
1159,Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam,1,0
1160,Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,Unknown,Costa Rica,1,1
1161,Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,Unknown,Costa Rica,1,1
1162,Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,Unknown,"Trinidad,  Tobago",0,0
1163,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero,Peru,1,0
1164,Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,0,0
1165,Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,0,0
1166,Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,0,0
1167,Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,Unknown,Venezuela,0,0
1168,Nanea,Criollo Blend,1007,2013,85.0,U.S.A.,3.5,Unknown,Hawaii,1,0
1169,Nathan Miller,Peru,1403,2014,72.0,U.S.A.,2.25,Unknown,Peru,0,0
1170,Nathan Miller,Hispaniola,1403,2014,70.0,U.S.A.,2.5,Unknown,Dominican Republic,0,0
1171,Nathan Miller,Madagascar,1403,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar,0,0
1172,Nathan Miller,Ghana,1403,2014,70.0,U.S.A.,3.5,Forastero,Ghana,0,0
1173,Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,0,0
1174,Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad,0,0
1175,Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,Unknown,Unknown,0,0
1176,Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,West Africa,0,0
1177,Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,Sao Tome,0,0
1178,Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,0,0
1179,Nibble,Patanemo,1526,2015,72.0,U.S.A.,2.25,Criollo,Venezuela,0,0
1180,Nibble,Elvesia P.,1526,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic,0,0
1181,Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,1,0
1182,Nibble,Tumbes,1526,2015,72.0,U.S.A.,3.0,Criollo,Peru,0,0
1183,Night Owl,Peru,1022,2013,75.0,U.S.A.,2.75,Unknown,Peru,0,0
1184,Night Owl,Ecuador,1022,2013,75.0,U.S.A.,3.5,Unknown,Ecuador,0,0
1185,Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,U.S.A.,3.0,Forastero,Ghana,0,0
1186,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,U.S.A.,3.0,Trinitario,Belize,0,0
1187,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,U.S.A.,3.25,Forastero,Peru,0,0
1188,Noir d' Ebine,Venezuela,837,2012,70.0,U.S.A.,3.0,Unknown,Venezuela,0,0
1189,Noir d' Ebine,Ecuador,841,2012,70.0,U.S.A.,3.0,Unknown,Ecuador,0,0
1190,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,Unknown,Nicaragua,1,1
1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Nicaragua,2.75,Unknown,Nicaragua,1,1
1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero,Ecuador,1,0
1193,Nuance,"Ghana, 2013",1454,2015,70.0,U.S.A.,3.75,Forastero,Ghana,1,0
1194,Nuance,"Ecuador, 2013",1458,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador,1,0
1195,Nuance,"Canoabo, 2013",1458,2015,70.0,U.S.A.,3.0,Criollo,Venezuela,1,0
1196,Nuance,"Sambirano Valley, 2012",1458,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar,1,0
1197,Nuance,La Red,1470,2015,70.0,U.S.A.,3.75,Unknown,Dominican Republic,0,0
1198,Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario,Brazil,0,1
1199,Oakland Chocolate Co.,Jamaica,478,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica,0,0
1200,Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,0,0
1201,Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,1,0
1202,Ocelot,Virunga,1558,2015,70.0,U.K.,3.75,Forastero,Congo,0,0
1203,Ocelot,Piura,1558,2015,75.0,U.K.,4.0,Criollo,Peru,0,0
1204,Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,Unknown,Samoa,0,0
1205,Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,Unknown,Samoa,0,0
1206,Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,Unknown,Papua New Guinea,1,0
1207,Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,Unknown,Papua New Guinea,1,0
1208,Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,Unknown,Papua New Guinea,1,0
1209,Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,Unknown,Papua New Guinea,1,0
1210,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,1,0
1211,Ohiyo,Tanzania,1598,2015,70.0,U.S.A.,3.0,Unknown,Tanzania,0,0
1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia,1,0
1213,Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,U.S.A.,3.0,Unknown,Dominican Republic,0,0
1214,Olive and Sinclair,Ghana prototype,486,2010,72.0,U.S.A.,3.0,Forastero,Ghana,0,0
1215,Olive and Sinclair,Dark 67,457,2009,67.0,U.S.A.,2.75,Unknown,"Ghana,  Dominican Republic",0,0
1216,Olive and Sinclair,Dark 75,457,2009,75.0,U.S.A.,3.0,Unknown,"Ghana,  Dominican Republic",0,0
1217,Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,Unknown,Carribean,0,0
1218,Olivia,Carribean,688,2011,76.0,Canada,2.75,Unknown,Carribean,0,0
1219,Olivia,Carribean,688,2011,85.0,Canada,2.75,Unknown,Carribean,0,0
1220,Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,Unknown,Carribean,0,0
1221,Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana,0,1
1222,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,Tanzania,1,0
1223,Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,Unknown,Papua New Guinea,0,0
1224,Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar,0,0
1225,organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,0,0
1226,organicfair,La Red,1165,2013,72.0,Canada,2.75,Unknown,Dominican Republic,0,0
1227,organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua,0,0
1228,organicfair,Caribe,1165,2013,72.0,Canada,3.0,Unknown,Dominican Republic,0,0
1229,organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador,0,0
1230,Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,Unknown,Papua New Guinea,0,0
1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,Unknown,1,0
1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,Unknown,Bolivia,1,0
1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo,1,0
1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru,1,0
1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,Unknown,Bolivia,1,0
1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,U.S.A.,3.0,Criollo,Hawaii,1,0
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,U.S.A.,3.0,Unknown,Hawaii,1,0
1238,Orquidea,Peru,859,2012,65.0,Peru,3.0,Unknown,Peru,0,1
1239,Orquidea,Peru,859,2012,72.0,Peru,3.0,Unknown,Peru,0,1
1240,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,Unknown,Colombia,1,0
1241,Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,Unknown,Ecuador,0,1
1242,Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,Unknown,Ecuador,0,1
1243,Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,Unknown,Ecuador,0,1
1244,Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,Unknown,Ecuador,0,1
1245,Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,Unknown,Ecuador,1,1
1246,Pacari,Piura,863,2012,70.0,Ecuador,4.0,Unknown,Peru,0,0
1247,Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,Unknown,Ecuador,0,1
1248,Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero,Ecuador,0,1
1249,Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero,Ecuador,0,1
1250,Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero,Ecuador,0,1
1251,Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero,Ecuador,0,1
1252,Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero,Ecuador,0,1
1253,Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,Unknown,Guatemala,0,0
1254,Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,0,0
1255,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,Unknown,Bolivia,1,0
1256,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad,1,0
1257,Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,Unknown,Tanzania,0,0
1258,Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam,0,0
1259,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,Unknown,Bolivia,1,0
1260,Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar,0,0
1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,Unknown,Ecuador,1,0
1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,"Trinidad,  Ecuador",1,0
1263,Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad,0,0
1264,Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,Unknown,Fiji,0,0
1265,Park 75,South America,1363,2014,65.0,U.S.A.,3.5,Unknown,South America,0,0
1266,Parliament,Kilombero Valley,1856,2016,70.0,U.S.A.,3.25,Unknown,Tanzania,0,0
1267,Parliament,"Lachua, Q'egchi families",1542,2015,70.0,U.S.A.,3.5,Unknown,Guatemala,1,0
1268,Parliament,Alto Beni,1251,2014,70.0,U.S.A.,3.0,Unknown,Bolivia,0,0
1269,Parliament,Oko Caribe,1255,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0,0
1270,Pascha,Peru,1137,2013,55.0,Peru,2.5,Unknown,Peru,0,1
1271,Pascha,Peru,1137,2013,70.0,Peru,2.75,Unknown,Peru,0,1
1272,Patric,Signature Blend,636,2011,70.0,U.S.A.,3.75,Blend,Unknown,1,0
1273,Patric,Madagascar,331,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar,0,0
1274,Patric,Madagascar,439,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar,0,0
1275,Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,1,0
1276,Patric,Madagascar,196,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar,0,0
1277,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,U.S.A.,4.0,Unknown,Peru,1,0
1278,Paul Young,"Madagascar, w/ shell",1271,2014,73.0,U.K.,2.25,Trinitario,Madagascar,1,0
